bar_type,trade_date,day_bar,start_time,end_time,open,high,low,close,volume,turnover,minutes,partial
5min_time,2024-01-05,32,2024-01-05 13:39:00,2024-01-05 13:43:00,3347.4,3347.4,3345.87,3345.87,146849900.0,2349222800.0,5,False
5min_time,2024-01-05,33,2024-01-05 13:44:00,2024-01-05 13:48:00,3344.37,3344.37,3341.95,3341.95,195874400.0,2946950600.0,5,False
5min_time,2024-01-05,34,2024-01-05 13:49:00,2024-01-05 13:53:00,3341.73,3342.96,3337.88,3337.88,191857300.0,2945708700.0,5,False
5min_time,2024-01-05,35,2024-01-05 13:54:00,2024-01-05 13:58:00,3338.26,3338.42,3334.58,3334.58,239056400.0,3011081000.0,5,False
5min_time,2024-01-05,36,2024-01-05 13:59:00,2024-01-05 14:03:00,3334.65,3341.83,3334.65,3341.07,228574200.0,3313246500.0,5,False
5min_time,2024-01-05,37,2024-01-05 14:04:00,2024-01-05 14:08:00,3339.45,3339.45,3335.59,3336.09,169476900.0,2516468200.0,5,False
5min_time,2024-01-05,38,2024-01-05 14:09:00,2024-01-05 14:13:00,3336.05,3336.43,3334.93,3336.43,150776400.0,2361609400.0,5,False
5min_time,2024-01-05,39,2024-01-05 14:14:00,2024-01-05 14:18:00,3333.99,3333.99,3330.72,3330.72,198459500.0,3062981200.0,5,False
5min_time,2024-01-05,40,2024-01-05 14:19:00,2024-01-05 14:23:00,3331.13,3331.13,3329.39,3329.39,186330000.0,3050650700.0,5,False
5min_time,2024-01-05,41,2024-01-05 14:24:00,2024-01-05 14:28:00,3326.84,3327.73,3326.01,3327.05,286600900.0,4227092600.0,5,False
5min_time,2024-01-05,42,2024-01-05 14:29:00,2024-01-05 14:33:00,3324.61,3326.51,3324.24,3326.51,276512600.0,4038118500.0,5,False
5min_time,2024-01-05,43,2024-01-05 14:34:00,2024-01-05 14:38:00,3322.72,3323.05,3318.88,3318.88,306385400.0,4589483800.0,5,False
5min_time,2024-01-05,44,2024-01-05 14:39:00,2024-01-05 14:43:00,3317.64,3317.64,3314.66,3314.8,344979600.0,5255461100.0,5,False
5min_time,2024-01-05,45,2024-01-05 14:44:00,2024-01-05 14:48:00,3317.56,3322.51,3317.56,3321.74,256386000.0,4021626600.0,5,False
5min_time,2024-01-05,46,2024-01-05 14:49:00,2024-01-05 14:53:00,3323.73,3326.95,3323.73,3326.95,292642700.0,4243130200.0,5,False
5min_time,2024-01-05,47,2024-01-05 14:54:00,2024-01-05 14:58:00,3327.5,3328.01,3327.15,3328.01,172191500.0,2826692800.0,5,False
5min_time,2024-01-05,48,2024-01-05 14:59:00,2024-01-05 15:00:00,3328.01,3329.11,3328.01,3329.11,116299300.0,1831229000.0,2,True
5min_time,2024-01-08,0,2024-01-08 09:30:00,2024-01-08 09:34:00,3318.93,3331.04,3318.93,3328.06,1045914700.0,14585720600.0,5,False
5min_time,2024-01-08,1,2024-01-08 09:35:00,2024-01-08 09:39:00,3325.28,3327.06,3324.75,3325.6,548092000.0,8838221200.0,5,False
5min_time,2024-01-08,2,2024-01-08 09:40:00,2024-01-08 09:44:00,3322.35,3322.35,3317.3,3317.3,524904300.0,7776790600.0,5,False
5min_time,2024-01-08,3,2024-01-08 09:45:00,2024-01-08 09:49:00,3322.06,3325.53,3313.01,3313.01,415955400.0,6518966100.0,5,False
5min_time,2024-01-08,4,2024-01-08 09:50:00,2024-01-08 09:54:00,3315.67,3317.13,3309.72,3309.72,331539800.0,5387953700.0,5,False
5min_time,2024-01-08,5,2024-01-08 09:55:00,2024-01-08 09:59:00,3306.1,3308.95,3305.47,3305.47,371647700.0,5463830500.0,5,False
5min_time,2024-01-08,6,2024-01-08 10:00:00,2024-01-08 10:04:00,3304.29,3307.21,3303.97,3307.21,340109500.0,4901606200.0,5,False
5min_time,2024-01-08,7,2024-01-08 10:05:00,2024-01-08 10:09:00,3308.5,3309.8,3307.38,3307.38,238582100.0,3775274400.0,5,False
5min_time,2024-01-08,8,2024-01-08 10:10:00,2024-01-08 10:14:00,3306.74,3306.74,3300.37,3300.37,241571400.0,4000217500.0,5,False
5min_time,2024-01-08,9,2024-01-08 10:15:00,2024-01-08 10:19:00,3299.42,3303.83,3298.75,3303.83,220434000.0,3687001800.0,5,False
5min_time,2024-01-08,10,2024-01-08 10:20:00,2024-01-08 10:24:00,3303.89,3303.89,3301.67,3301.67,198657100.0,3268478900.0,5,False
5min_time,2024-01-08,11,2024-01-08 10:25:00,2024-01-08 10:29:00,3301.28,3301.28,3295.48,3295.48,221706900.0,3532671400.0,5,False
5min_time,2024-01-08,12,2024-01-08 10:30:00,2024-01-08 10:34:00,3297.36,3301.7,3297.36,3301.7,199759100.0,3167550000.0,5,False
5min_time,2024-01-08,13,2024-01-08 10:35:00,2024-01-08 10:39:00,3300.27,3303.79,3300.27,3300.89,187934800.0,2899713100.0,5,False
5min_time,2024-01-08,14,2024-01-08 10:40:00,2024-01-08 10:44:00,3300.14,3300.26,3298.88,3298.88,158280100.0,2479363000.0,5,False
5min_time,2024-01-08,15,2024-01-08 10:45:00,2024-01-08 10:49:00,3297.59,3298.79,3297.59,3297.69,172524600.0,2343556200.0,5,False
5min_time,2024-01-08,16,2024-01-08 10:50:00,2024-01-08 10:54:00,3296.01,3296.28,3293.7,3293.7,176018300.0,2700350400.0,5,False
5min_time,2024-01-08,17,2024-01-08 10:55:00,2024-01-08 10:59:00,3295.41,3295.41,3292.99,3292.99,176420400.0,2339228200.0,5,False
5min_time,2024-01-08,18,2024-01-08 11:00:00,2024-01-08 11:04:00,3291.81,3291.81,3288.61,3288.61,263561100.0,3287660000.0,5,False
5min_time,2024-01-08,19,2024-01-08 11:05:00,2024-01-08 11:09:00,3288.63,3288.87,3286.64,3288.65,172782400.0,2496199400.0,5,False
5min_time,2024-01-08,20,2024-01-08 11:10:00,2024-01-08 11:14:00,3287.79,3292.71,3287.79,3290.56,161498100.0,2315712500.0,5,False
5min_time,2024-01-08,21,2024-01-08 11:15:00,2024-01-08 11:19:00,3291.45,3301.44,3291.45,3299.4,234017600.0,2812098600.0,5,False
5min_time,2024-01-08,22,2024-01-08 11:20:00,2024-01-08 11:24:00,3303.06,3303.06,3295.38,3295.38,195871800.0,2419857200.0,5,False
5min_time,2024-01-08,23,2024-01-08 11:25:00,2024-01-08 11:29:00,3294.94,3299.62,3294.94,3299.62,133905900.0,1838777100.0,5,False
5min_time,2024-01-08,24,2024-01-08 11:30:00,2024-01-08 13:03:00,3299.35,3299.35,3293.76,3293.76,198376800.0,2583921000.0,5,False
5min_time,2024-01-08,25,2024-01-08 13:04:00,2024-01-08 13:08:00,3299.31,3300.57,3294.7,3294.7,198554300.0,2366688400.0,5,False
5min_time,2024-01-08,26,2024-01-08 13:09:00,2024-01-08 13:13:00,3294.69,3295.17,3293.23,3293.23,109756900.0,1672512600.0,5,False
5min_time,2024-01-08,27,2024-01-08 13:14:00,2024-01-08 13:18:00,3291.57,3292.87,3291.22,3292.87,164879500.0,2225800600.0,5,False
5min_time,2024-01-08,28,2024-01-08 13:19:00,2024-01-08 13:23:00,3292.61,3292.61,3290.51,3290.83,118885700.0,1752612700.0,5,False
5min_time,2024-01-08,29,2024-01-08 13:24:00,2024-01-08 13:28:00,3290.89,3291.48,3290.5,3291.11,124852100.0,1904434500.0,5,False
5min_time,2024-01-08,30,2024-01-08 13:29:00,2024-01-08 13:33:00,3290.88,3294.8,3290.88,3291.95,140142600.0,2204002700.0,5,False
5min_time,2024-01-08,31,2024-01-08 13:34:00,2024-01-08 13:38:00,3291.29,3291.29,3290.01,3290.84,117412200.0,1798804000.0,5,False
5min_time,2024-01-08,32,2024-01-08 13:39:00,2024-01-08 13:43:00,3289.99,3290.79,3288.29,3288.29,133024400.0,1993786000.0,5,False
5min_time,2024-01-08,33,2024-01-08 13:44:00,2024-01-08 13:48:00,3288.19,3289.14,3287.01,3289.14,136109700.0,2179409700.0,5,False
5min_time,2024-01-08,34,2024-01-08 13:49:00,2024-01-08 13:53:00,3288.95,3288.95,3287.35,3287.35,160276100.0,2149570300.0,5,False
5min_time,2024-01-08,35,2024-01-08 13:54:00,2024-01-08 13:58:00,3289.08,3292.7,3289.08,3292.01,156724100.0,2278565000.0,5,False
5min_time,2024-01-08,36,2024-01-08 13:59:00,2024-01-08 14:03:00,3289.68,3289.68,3285.94,3287.28,231745400.0,2704762700.0,5,False
5min_time,2024-01-08,37,2024-01-08 14:04:00,2024-01-08 14:08:00,3290.64,3302.34,3290.64,3302.34,293250700.0,3960069500.0,5,False
5min_time,2024-01-08,38,2024-01-08 14:09:00,2024-01-08 14:13:00,3298.65,3298.65,3289.95,3290.9,210112000.0,2867380100.0,5,False
5min_time,2024-01-08,39,2024-01-08 14:14:00,2024-01-08 14:18:00,3292.35,3292.35,3290.26,3290.67,158580700.0,2188907000.0,5,False
5min_time,2024-01-08,40,2024-01-08 14:19:00,2024-01-08 14:23:00,3291.09,3292.88,3290.09,3292.88,177345600.0,2495526600.0,5,False
5min_time,2024-01-08,41,2024-01-08 14:24:00,2024-01-08 14:28:00,3294.29,3297.97,3294.29,3296.98,173228600.0,2537357600.0,5,False
5min_time,2024-01-08,42,2024-01-08 14:29:00,2024-01-08 14:33:00,3296.58,3296.58,3289.78,3290.3,240884500.0,3381383100.0,5,False
5min_time,2024-01-08,43,2024-01-08 14:34:00,2024-01-08 14:38:00,3287.23,3287.23,3283.51,3283.51,321349000.0,4482715900.0,5,False
5min_time,2024-01-08,44,2024-01-08 14:39:00,2024-01-08 14:43:00,3284.51,3285.83,3284.51,3285.83,206159800.0,3312831800.0,5,False
5min_time,2024-01-08,45,2024-01-08 14:44:00,2024-01-08 14:48:00,3284.98,3287.72,3284.98,3287.63,280409100.0,4080903800.0,5,False
5min_time,2024-01-08,46,2024-01-08 14:49:00,2024-01-08 14:53:00,3289.21,3289.21,3288.25,3289.19,350933300.0,4865756700.0,5,False
5min_time,2024-01-08,47,2024-01-08 14:54:00,2024-01-08 14:58:00,3288.95,3289.16,3287.89,3287.89,245641700.0,3516696700.0,5,False
5min_time,2024-01-08,48,2024-01-08 14:59:00,2024-01-08 15:00:00,3287.89,3287.89,3286.06,3286.06,106107800.0,1646030500.0,2,True
5min_time,2024-01-09,0,2024-01-09 09:30:00,2024-01-09 09:34:00,3278.75,3289.04,3278.75,3285.77,919569900.0,14201924000.0,5,False
5min_time,2024-01-09,1,2024-01-09 09:35:00,2024-01-09 09:39:00,3280.74,3290.59,3280.74,3289.19,466850400.0,7997613000.0,5,False
5min_time,2024-01-09,2,2024-01-09 09:40:00,2024-01-09 09:44:00,3291.28,3291.28,3281.55,3281.55,427145400.0,7177612000.0,5,False
5min_time,2024-01-09,3,2024-01-09 09:45:00,2024-01-09 09:49:00,3281.96,3283.7,3280.01,3280.01,342880800.0,5645387700.0,5,False
5min_time,2024-01-09,4,2024-01-09 09:50:00,2024-01-09 09:54:00,3277.27,3278.35,3275.2,3276.96,267826700.0,4758284400.0,5,False
5min_time,2024-01-09,5,2024-01-09 09:55:00,2024-01-09 09:59:00,3277.95,3286.17,3277.49,3286.17,244072300.0,4313458100.0,5,False
5min_time,2024-01-09,6,2024-01-09 10:00:00,2024-01-09 10:04:00,3290.03,3290.03,3286.35,3289.6,278211400.0,4855021500.0,5,False
5min_time,2024-01-09,7,2024-01-09 10:05:00,2024-01-09 10:09:00,3290.04,3293.83,3289.59,3289.59,285145600.0,5077038500.0,5,False
5min_time,2024-01-09,8,2024-01-09 10:10:00,2024-01-09 10:14:00,3287.84,3295.62,3287.84,3293.28,307033400.0,5355993500.0,5,False
5min_time,2024-01-09,9,2024-01-09 10:15:00,2024-01-09 10:19:00,3293.78,3298.13,3292.51,3298.13,309040700.0,5268756100.0,5,False
5min_time,2024-01-09,10,2024-01-09 10:20:00,2024-01-09 10:24:00,3299.5,3304.36,3298.48,3304.36,377970400.0,6661319700.0,5,False
5min_time,2024-01-09,11,2024-01-09 10:25:00,2024-01-09 10:29:00,3302.33,3302.94,3299.09,3299.09,346653300.0,5289242000.0,5,False
5min_time,2024-01-09,12,2024-01-09 10:30:00,2024-01-09 10:34:00,3297.21,3301.58,3296.94,3301.3,239586200.0,3563153400.0,5,False
5min_time,2024-01-09,13,2024-01-09 10:35:00,2024-01-09 10:39:00,3297.57,3297.57,3294.34,3296.06,195013900.0,2990184300.0,5,False
5min_time,2024-01-09,14,2024-01-09 10:40:00,2024-01-09 10:44:00,3293.95,3293.95,3291.77,3291.77,153797800.0,2519852400.0,5,False
5min_time,2024-01-09,15,2024-01-09 10:45:00,2024-01-09 10:49:00,3292.81,3294.21,3292.81,3293.32,126600000.0,2178769100.0,5,False
5min_time,2024-01-09,16,2024-01-09 10:50:00,2024-01-09 10:54:00,3291.14,3292.39,3290.59,3292.39,170879400.0,2383664500.0,5,False
5min_time,2024-01-09,17,2024-01-09 10:55:00,2024-01-09 10:59:00,3293.21,3293.21,3289.95,3290.22,168415000.0,2432530700.0,5,False
5min_time,2024-01-09,18,2024-01-09 11:00:00,2024-01-09 11:04:00,3287.54,3288.42,3286.43,3288.42,159483000.0,2710926200.0,5,False
5min_time,2024-01-09,19,2024-01-09 11:05:00,2024-01-09 11:09:00,3289.92,3292.94,3288.49,3292.94,190447400.0,2535016100.0,5,False
5min_time,2024-01-09,20,2024-01-09 11:10:00,2024-01-09 11:14:00,3294.31,3296.38,3290.74,3293.79,223554500.0,2710498600.0,5,False
5min_time,2024-01-09,21,2024-01-09 11:15:00,2024-01-09 11:19:00,3295.39,3299.12,3295.39,3299.12,159953300.0,2216771400.0,5,False
5min_time,2024-01-09,22,2024-01-09 11:20:00,2024-01-09 11:24:00,3298.14,3298.97,3296.16,3296.16,133838900.0,2049813300.0,5,False
5min_time,2024-01-09,23,2024-01-09 11:25:00,2024-01-09 11:29:00,3296.89,3296.89,3294.13,3295.41,114515600.0,1789827400.0,5,False
5min_time,2024-01-09,24,2024-01-09 11:30:00,2024-01-09 13:03:00,3295.45,3296.56,3294.95,3296.07,177343600.0,2552571900.0,5,False
5min_time,2024-01-09,25,2024-01-09 13:04:00,2024-01-09 13:08:00,3298.51,3298.51,3292.06,3292.06,197539400.0,2647418800.0,5,False
5min_time,2024-01-09,26,2024-01-09 13:09:00,2024-01-09 13:13:00,3292.26,3292.26,3289.72,3289.72,137991700.0,2069965700.0,5,False
5min_time,2024-01-09,27,2024-01-09 13:14:00,2024-01-09 13:18:00,3288.9,3288.9,3285.83,3285.83,172414100.0,2644451000.0,5,False
5min_time,2024-01-09,28,2024-01-09 13:19:00,2024-01-09 13:23:00,3284.84,3284.84,3278.48,3278.48,202955300.0,3143803000.0,5,False
5min_time,2024-01-09,29,2024-01-09 13:24:00,2024-01-09 13:28:00,3278.9,3279.45,3274.47,3274.47,210094700.0,3165204800.0,5,False
5min_time,2024-01-09,30,2024-01-09 13:29:00,2024-01-09 13:33:00,3275.02,3279.95,3275.02,3279.95,166037400.0,2752708600.0,5,False
5min_time,2024-01-09,31,2024-01-09 13:34:00,2024-01-09 13:38:00,3280.35,3284.79,3280.35,3284.79,163634000.0,2440576200.0,5,False
5min_time,2024-01-09,32,2024-01-09 13:39:00,2024-01-09 13:43:00,3283.36,3285.17,3281.15,3281.15,143371700.0,2253640500.0,5,False
5min_time,2024-01-09,33,2024-01-09 13:44:00,2024-01-09 13:48:00,3280.5,3282.35,3279.91,3282.14,140362000.0,2195313600.0,5,False
5min_time,2024-01-09,34,2024-01-09 13:49:00,2024-01-09 13:53:00,3280.79,3280.79,3278.87,3280.34,140271600.0,2116624800.0,5,False
5min_time,2024-01-09,35,2024-01-09 13:54:00,2024-01-09 13:58:00,3281.34,3281.97,3278.5,3278.83,136505800.0,2069791600.0,5,False
5min_time,2024-01-09,36,2024-01-09 13:59:00,2024-01-09 14:03:00,3278.53,3281.27,3278.53,3278.92,133238900.0,1980011000.0,5,False
5min_time,2024-01-09,37,2024-01-09 14:04:00,2024-01-09 14:08:00,3276.4,3282.45,3276.4,3282.45,179680900.0,2593958700.0,5,False
5min_time,2024-01-09,38,2024-01-09 14:09:00,2024-01-09 14:13:00,3288.04,3290.18,3285.47,3285.47,205592000.0,3041519100.0,5,False
5min_time,2024-01-09,39,2024-01-09 14:14:00,2024-01-09 14:18:00,3285.7,3292.86,3285.7,3292.86,185329900.0,2701423900.0,5,False
5min_time,2024-01-09,40,2024-01-09 14:19:00,2024-01-09 14:23:00,3294.38,3295.88,3292.76,3295.45,167378300.0,2783171600.0,5,False
5min_time,2024-01-09,41,2024-01-09 14:24:00,2024-01-09 14:28:00,3295.21,3295.21,3291.63,3292.2,191831000.0,2980005100.0,5,False
5min_time,2024-01-09,42,2024-01-09 14:29:00,2024-01-09 14:33:00,3294.4,3297.88,3294.4,3297.88,202924800.0,3070466800.0,5,False
5min_time,2024-01-09,43,2024-01-09 14:34:00,2024-01-09 14:38:00,3297.96,3297.96,3295.4,3295.4,203621000.0,3179025500.0,5,False
5min_time,2024-01-09,44,2024-01-09 14:39:00,2024-01-09 14:43:00,3295.91,3295.91,3293.32,3295.13,189478000.0,2930027500.0,5,False
5min_time,2024-01-09,45,2024-01-09 14:44:00,2024-01-09 14:48:00,3294.6,3294.83,3293.14,3293.62,190340200.0,2905404300.0,5,False
5min_time,2024-01-09,46,2024-01-09 14:49:00,2024-01-09 14:53:00,3293.63,3293.63,3291.74,3292.54,218572600.0,3293133700.0,5,False
5min_time,2024-01-09,47,2024-01-09 14:54:00,2024-01-09 14:58:00,3292.65,3293.7,3292.65,3293.67,162721300.0,2519492400.0,5,False
5min_time,2024-01-09,48,2024-01-09 14:59:00,2024-01-09 15:00:00,3293.67,3293.67,3292.5,3292.5,105331000.0,1563955000.0,2,True
5min_time,2024-01-10,0,2024-01-10 09:30:00,2024-01-10 09:34:00,3281.28,3281.28,3274.36,3278.0,814224400.0,12412745500.0,5,False
5min_time,2024-01-10,1,2024-01-10 09:35:00,2024-01-10 09:39:00,3272.31,3272.94,3269.49,3270.47,468811600.0,8155731900.0,5,False
5min_time,2024-01-10,2,2024-01-10 09:40:00,2024-01-10 09:44:00,3277.66,3277.66,3269.58,3269.58,390657200.0,6680326500.0,5,False
5min_time,2024-01-10,3,2024-01-10 09:45:00,2024-01-10 09:49:00,3273.9,3281.72,3273.9,3281.72,367462300.0,6454805400.0,5,False
5min_time,2024-01-10,4,2024-01-10 09:50:00,2024-01-10 09:54:00,3282.02,3282.06,3278.97,3280.33,319977900.0,6250200900.0,5,False
5min_time,2024-01-10,5,2024-01-10 09:55:00,2024-01-10 09:59:00,3287.87,3293.26,3287.87,3290.95,424205700.0,7910690400.0,5,False
5min_time,2024-01-10,6,2024-01-10 10:00:00,2024-01-10 10:04:00,3291.71,3294.45,3288.66,3288.66,368796100.0,6768933000.0,5,False
5min_time,2024-01-10,7,2024-01-10 10:05:00,2024-01-10 10:09:00,3289.31,3294.95,3289.31,3290.78,253901700.0,4664535100.0,5,False
5min_time,2024-01-10,8,2024-01-10 10:10:00,2024-01-10 10:14:00,3290.67,3295.51,3288.93,3295.51,184930100.0,3747738500.0,5,False
5min_time,2024-01-10,9,2024-01-10 10:15:00,2024-01-10 10:19:00,3302.55,3312.15,3302.55,3310.4,439377700.0,7817935000.0,5,False
5min_time,2024-01-10,10,2024-01-10 10:20:00,2024-01-10 10:24:00,3306.13,3306.13,3298.82,3298.82,263535000.0,4645063100.0,5,False
5min_time,2024-01-10,11,2024-01-10 10:25:00,2024-01-10 10:29:00,3299.05,3301.99,3295.49,3295.49,179046800.0,3497786400.0,5,False
5min_time,2024-01-10,12,2024-01-10 10:30:00,2024-01-10 10:34:00,3294.82,3296.6,3294.01,3296.02,157350700.0,3197548800.0,5,False
5min_time,2024-01-10,13,2024-01-10 10:35:00,2024-01-10 10:39:00,3293.26,3298.68,3293.26,3298.68,149273500.0,2874395600.0,5,False
5min_time,2024-01-10,14,2024-01-10 10:40:00,2024-01-10 10:44:00,3297.28,3300.03,3296.12,3299.27,131901600.0,2341945500.0,5,False
5min_time,2024-01-10,15,2024-01-10 10:45:00,2024-01-10 10:49:00,3299.78,3302.36,3294.16,3294.16,186705400.0,3053331900.0,5,False
5min_time,2024-01-10,16,2024-01-10 10:50:00,2024-01-10 10:54:00,3293.65,3293.65,3289.68,3289.68,137037100.0,2381579800.0,5,False
5min_time,2024-01-10,17,2024-01-10 10:55:00,2024-01-10 10:59:00,3290.22,3292.14,3290.22,3290.86,103463100.0,1853657600.0,5,False
5min_time,2024-01-10,18,2024-01-10 11:00:00,2024-01-10 11:04:00,3290.25,3290.27,3289.08,3289.89,128460500.0,2091194700.0,5,False
5min_time,2024-01-10,19,2024-01-10 11:05:00,2024-01-10 11:09:00,3288.49,3290.09,3286.86,3290.09,144485500.0,2119270200.0,5,False
5min_time,2024-01-10,20,2024-01-10 11:10:00,2024-01-10 11:14:00,3288.86,3288.86,3286.78,3286.78,94121700.0,1511509400.0,5,False
5min_time,2024-01-10,21,2024-01-10 11:15:00,2024-01-10 11:19:00,3287.44,3288.65,3287.13,3288.37,103351100.0,1589447400.0,5,False
5min_time,2024-01-10,22,2024-01-10 11:20:00,2024-01-10 11:24:00,3287.68,3290.55,3285.52,3285.86,103332400.0,1771563100.0,5,False
5min_time,2024-01-10,23,2024-01-10 11:25:00,2024-01-10 11:29:00,3285.7,3287.31,3285.7,3287.31,83416700.0,1387156000.0,5,False
5min_time,2024-01-10,24,2024-01-10 11:30:00,2024-01-10 13:03:00,3287.38,3287.41,3285.9,3287.06,132413500.0,2039443800.0,5,False
5min_time,2024-01-10,25,2024-01-10 13:04:00,2024-01-10 13:08:00,3289.11,3291.13,3287.29,3287.29,118366100.0,1907893200.0,5,False
5min_time,2024-01-10,26,2024-01-10 13:09:00,2024-01-10 13:13:00,3288.12,3290.4,3288.12,3289.99,93254400.0,1634238000.0,5,False
5min_time,2024-01-10,27,2024-01-10 13:14:00,2024-01-10 13:18:00,3290.82,3290.91,3287.41,3287.41,95462400.0,1865241600.0,5,False
5min_time,2024-01-10,28,2024-01-10 13:19:00,2024-01-10 13:23:00,3286.07,3287.69,3285.39,3286.06,102423800.0,1796028000.0,5,False
5min_time,2024-01-10,29,2024-01-10 13:24:00,2024-01-10 13:28:00,3284.87,3284.87,3282.74,3283.48,105972800.0,1844236300.0,5,False
5min_time,2024-01-10,30,2024-01-10 13:29:00,2024-01-10 13:33:00,3282.81,3284.34,3281.21,3281.21,122273700.0,1931184100.0,5,False
5min_time,2024-01-10,31,2024-01-10 13:34:00,2024-01-10 13:38:00,3280.86,3282.19,3280.4,3280.5,128039800.0,2135739200.0,5,False
5min_time,2024-01-10,32,2024-01-10 13:39:00,2024-01-10 13:43:00,3280.57,3281.25,3280.52,3281.15,100982800.0,1720907200.0,5,False
5min_time,2024-01-10,33,2024-01-10 13:44:00,2024-01-10 13:48:00,3281.03,3282.97,3280.82,3282.97,93273300.0,1636172300.0,5,False
5min_time,2024-01-10,34,2024-01-10 13:49:00,2024-01-10 13:53:00,3282.64,3282.64,3280.75,3280.75,113866600.0,1733135400.0,5,False
5min_time,2024-01-10,35,2024-01-10 13:54:00,2024-01-10 13:58:00,3283.11,3288.97,3283.11,3288.97,174884600.0,2555457100.0,5,False
5min_time,2024-01-10,36,2024-01-10 13:59:00,2024-01-10 14:03:00,3289.91,3289.91,3282.74,3282.74,147161500.0,2343741700.0,5,False
5min_time,2024-01-10,37,2024-01-10 14:04:00,2024-01-10 14:08:00,3282.82,3284.82,3282.82,3284.82,110555600.0,1790507000.0,5,False
5min_time,2024-01-10,38,2024-01-10 14:09:00,2024-01-10 14:13:00,3287.09,3288.17,3284.59,3284.65,145387400.0,2141912800.0,5,False
5min_time,2024-01-10,39,2024-01-10 14:14:00,2024-01-10 14:18:00,3283.71,3283.92,3281.89,3282.4,118519300.0,1911402400.0,5,False
5min_time,2024-01-10,40,2024-01-10 14:19:00,2024-01-10 14:23:00,3282.47,3282.47,3281.26,3281.42,127494600.0,2098122300.0,5,False
5min_time,2024-01-10,41,2024-01-10 14:24:00,2024-01-10 14:28:00,3281.42,3281.74,3278.67,3278.67,142309700.0,2318397700.0,5,False
5min_time,2024-01-10,42,2024-01-10 14:29:00,2024-01-10 14:33:00,3279.64,3281.33,3279.64,3280.96,166254300.0,2578474600.0,5,False
5min_time,2024-01-10,43,2024-01-10 14:34:00,2024-01-10 14:38:00,3279.33,3281.93,3279.33,3281.93,179631800.0,2581098800.0,5,False
5min_time,2024-01-10,44,2024-01-10 14:39:00,2024-01-10 14:43:00,3280.87,3284.44,3280.87,3283.52,173672500.0,2593668200.0,5,False
5min_time,2024-01-10,45,2024-01-10 14:44:00,2024-01-10 14:48:00,3283.42,3283.42,3282.13,3282.13,180977700.0,2987613100.0,5,False
5min_time,2024-01-10,46,2024-01-10 14:49:00,2024-01-10 14:53:00,3281.35,3281.35,3280.15,3280.41,234244500.0,3721239000.0,5,False
5min_time,2024-01-10,47,2024-01-10 14:54:00,2024-01-10 14:58:00,3281.13,3281.13,3279.7,3279.98,194479300.0,2892775000.0,5,False
5min_time,2024-01-10,48,2024-01-10 14:59:00,2024-01-10 15:00:00,3279.98,3279.98,3277.13,3277.13,120208800.0,1839929300.0,2,True
5min_time,2024-01-11,0,2024-01-11 09:30:00,2024-01-11 09:34:00,3273.96,3277.66,3271.93,3276.74,690450400.0,13415429300.0,5,False
5min_time,2024-01-11,1,2024-01-11 09:35:00,2024-01-11 09:39:00,3278.33,3278.33,3267.37,3268.26,466417500.0,8315282000.0,5,False
5min_time,2024-01-11,2,2024-01-11 09:40:00,2024-01-11 09:44:00,3269.18,3272.23,3268.59,3270.52,410474100.0,6924665300.0,5,False
5min_time,2024-01-11,3,2024-01-11 09:45:00,2024-01-11 09:49:00,3267.44,3275.3,3267.44,3272.25,319476600.0,5830714400.0,5,False
5min_time,2024-01-11,4,2024-01-11 09:50:00,2024-01-11 09:54:00,3272.01,3277.36,3272.01,3277.36,314682800.0,5499918900.0,5,False
5min_time,2024-01-11,5,2024-01-11 09:55:00,2024-01-11 09:59:00,3274.19,3274.92,3269.95,3269.95,244376900.0,4004229100.0,5,False
5min_time,2024-01-11,6,2024-01-11 10:00:00,2024-01-11 10:04:00,3268.06,3271.02,3268.06,3270.3,260518300.0,4175949700.0,5,False
5min_time,2024-01-11,7,2024-01-11 10:05:00,2024-01-11 10:09:00,3269.98,3275.15,3269.98,3275.15,234755100.0,3457447300.0,5,False
5min_time,2024-01-11,8,2024-01-11 10:10:00,2024-01-11 10:14:00,3274.87,3280.34,3274.66,3280.34,191579700.0,3262572300.0,5,False
5min_time,2024-01-11,9,2024-01-11 10:15:00,2024-01-11 10:19:00,3284.39,3288.95,3284.39,3285.18,261252800.0,5043912200.0,5,False
5min_time,2024-01-11,10,2024-01-11 10:20:00,2024-01-11 10:24:00,3284.36,3284.36,3281.53,3281.53,195393800.0,3342568900.0,5,False
5min_time,2024-01-11,11,2024-01-11 10:25:00,2024-01-11 10:29:00,3280.02,3283.22,3280.02,3283.22,171499700.0,2612743200.0,5,False
5min_time,2024-01-11,12,2024-01-11 10:30:00,2024-01-11 10:34:00,3284.74,3286.11,3282.44,3284.06,159982700.0,2630996500.0,5,False
5min_time,2024-01-11,13,2024-01-11 10:35:00,2024-01-11 10:39:00,3284.22,3285.89,3284.22,3285.89,110910700.0,2059839500.0,5,False
5min_time,2024-01-11,14,2024-01-11 10:40:00,2024-01-11 10:44:00,3285.88,3288.05,3282.88,3288.05,149104800.0,2596633900.0,5,False
5min_time,2024-01-11,15,2024-01-11 10:45:00,2024-01-11 10:49:00,3287.92,3287.92,3284.01,3284.76,114436700.0,2101598400.0,5,False
5min_time,2024-01-11,16,2024-01-11 10:50:00,2024-01-11 10:54:00,3285.17,3285.17,3281.61,3281.61,125467700.0,2214689700.0,5,False
