bar_type,trade_date,day_bar,start_time,end_time,open,high,low,close,volume,turnover,minutes,partial
turnover,2024-01-08,16,2024-01-08 10:29:00,2024-01-08 10:34:00,3295.48,3301.7,3295.48,3301.7,255965200.0,4033454100.0,6,False
turnover,2024-01-08,17,2024-01-08 10:35:00,2024-01-08 10:41:00,3300.27,3303.79,3299.48,3299.48,255047200.0,3974785600.0,7,False
turnover,2024-01-08,18,2024-01-08 10:42:00,2024-01-08 10:50:00,3299.43,3300.26,3296.01,3296.01,302991700.0,4320651100.0,9,False
turnover,2024-01-08,19,2024-01-08 10:51:00,2024-01-08 10:58:00,3296.28,3296.28,3293.42,3293.42,280562600.0,4008715000.0,8,False
turnover,2024-01-08,20,2024-01-08 10:59:00,2024-01-08 11:05:00,3292.99,3292.99,3288.61,3288.63,331492400.0,4221266700.0,7,False
turnover,2024-01-08,21,2024-01-08 11:06:00,2024-01-08 11:13:00,3288.87,3292.71,3286.64,3290.04,278681300.0,4043769400.0,8,False
turnover,2024-01-08,22,2024-01-08 11:14:00,2024-01-08 11:21:00,3290.56,3303.06,3290.56,3301.66,354237600.0,4249829400.0,8,False
turnover,2024-01-08,23,2024-01-08 11:22:00,2024-01-08 13:00:00,3298.05,3299.62,3294.94,3295.7,311006900.0,4299068000.0,10,False
turnover,2024-01-08,24,2024-01-08 13:01:00,2024-01-08 13:09:00,3294.3,3300.57,3293.76,3294.69,338631000.0,4067134700.0,9,False
turnover,2024-01-08,25,2024-01-08 13:10:00,2024-01-08 13:19:00,3295.17,3295.17,3291.22,3292.61,275593000.0,3950034800.0,10,False
turnover,2024-01-08,26,2024-01-08 13:20:00,2024-01-08 13:30:00,3290.51,3292.01,3290.5,3292.01,271699500.0,4147980100.0,11,False
turnover,2024-01-08,27,2024-01-08 13:31:00,2024-01-08 13:40:00,3294.8,3294.8,3289.85,3289.85,254307200.0,3926520800.0,10,False
turnover,2024-01-08,28,2024-01-08 13:41:00,2024-01-08 13:49:00,3290.79,3290.79,3287.01,3288.95,251022300.0,3849784200.0,9,False
turnover,2024-01-08,29,2024-01-08 13:50:00,2024-01-08 13:58:00,3288.37,3292.7,3287.35,3292.01,286536800.0,3983083400.0,9,False
turnover,2024-01-08,30,2024-01-08 13:59:00,2024-01-08 14:05:00,3289.68,3296.75,3285.94,3296.75,337239400.0,4096548300.0,7,False
turnover,2024-01-08,31,2024-01-08 14:06:00,2024-01-08 14:10:00,3301.24,3302.34,3292.67,3292.67,298845400.0,3995567000.0,5,False
turnover,2024-01-08,32,2024-01-08 14:11:00,2024-01-08 14:19:00,3291.06,3292.35,3289.95,3291.09,288533400.0,4058382700.0,9,False
turnover,2024-01-08,33,2024-01-08 14:20:00,2024-01-08 14:27:00,3290.09,3297.97,3290.09,3296.55,287368100.0,4119394300.0,8,False
turnover,2024-01-08,34,2024-01-08 14:28:00,2024-01-08 14:33:00,3296.98,3296.98,3289.78,3290.3,273161200.0,3865494300.0,6,False
turnover,2024-01-08,35,2024-01-08 14:34:00,2024-01-08 14:38:00,3287.23,3287.23,3283.51,3283.51,321349000.0,4482715900.0,5,False
turnover,2024-01-08,36,2024-01-08 14:39:00,2024-01-08 14:44:00,3284.51,3285.83,3284.51,3284.98,255260700.0,4055773600.0,6,False
turnover,2024-01-08,37,2024-01-08 14:45:00,2024-01-08 14:49:00,3287.06,3289.21,3286.08,3289.21,289527100.0,4202322000.0,5,False
turnover,2024-01-08,38,2024-01-08 14:50:00,2024-01-08 14:53:00,3288.25,3289.21,3288.25,3289.19,292714400.0,4001396700.0,4,False
turnover,2024-01-08,39,2024-01-08 14:54:00,2024-01-08 15:00:00,3288.95,3289.16,3286.06,3286.06,351749500.0,5162727200.0,7,False
turnover,2024-01-09,0,2024-01-09 09:30:00,2024-01-09 09:30:00,3278.75,3278.75,3278.75,3278.75,372556700.0,5406358500.0,1,False
turnover,2024-01-09,1,2024-01-09 09:31:00,2024-01-09 09:32:00,3281.07,3285.3,3281.07,3285.3,327646100.0,4887752600.0,2,False
turnover,2024-01-09,2,2024-01-09 09:33:00,2024-01-09 09:34:00,3289.04,3289.04,3285.77,3285.77,219367100.0,3907812900.0,2,False
turnover,2024-01-09,3,2024-01-09 09:35:00,2024-01-09 09:36:00,3280.74,3285.83,3280.74,3285.83,240697500.0,3889477200.0,2,False
turnover,2024-01-09,4,2024-01-09 09:37:00,2024-01-09 09:39:00,3287.67,3290.59,3287.67,3289.19,226152900.0,4108135800.0,3,False
turnover,2024-01-09,5,2024-01-09 09:40:00,2024-01-09 09:42:00,3291.28,3291.28,3288.48,3288.48,250829900.0,4242124700.0,3,False
turnover,2024-01-09,6,2024-01-09 09:43:00,2024-01-09 09:45:00,3285.06,3285.06,3281.55,3281.96,290214800.0,4497105100.0,3,False
turnover,2024-01-09,7,2024-01-09 09:46:00,2024-01-09 09:49:00,3281.93,3283.7,3280.01,3280.01,228981500.0,4083769900.0,4,False
turnover,2024-01-09,8,2024-01-09 09:50:00,2024-01-09 09:53:00,3277.27,3278.35,3275.2,3278.35,227002400.0,4022833500.0,4,False
turnover,2024-01-09,9,2024-01-09 09:54:00,2024-01-09 09:58:00,3276.96,3281.1,3276.96,3281.1,213232600.0,3836278600.0,5,False
turnover,2024-01-09,10,2024-01-09 09:59:00,2024-01-09 10:02:00,3286.17,3290.03,3286.17,3286.35,265043800.0,4493865200.0,4,False
turnover,2024-01-09,11,2024-01-09 10:03:00,2024-01-09 10:07:00,3287.76,3293.83,3287.76,3291.56,259894300.0,4835884600.0,5,False
turnover,2024-01-09,12,2024-01-09 10:08:00,2024-01-09 10:12:00,3291.57,3292.48,3287.84,3292.48,321391200.0,5208996400.0,5,False
turnover,2024-01-09,13,2024-01-09 10:13:00,2024-01-09 10:17:00,3295.62,3295.62,3292.51,3292.65,245261700.0,4620357800.0,5,False
turnover,2024-01-09,14,2024-01-09 10:18:00,2024-01-09 10:20:00,3297.01,3299.5,3297.01,3299.5,229636600.0,3906551100.0,3,False
turnover,2024-01-09,15,2024-01-09 10:21:00,2024-01-09 10:24:00,3298.48,3304.36,3298.48,3304.36,307837900.0,5365104600.0,4,False
turnover,2024-01-09,16,2024-01-09 10:25:00,2024-01-09 10:28:00,3302.33,3302.94,3299.26,3299.26,290394000.0,4451200500.0,4,False
turnover,2024-01-09,17,2024-01-09 10:29:00,2024-01-09 10:34:00,3299.09,3301.58,3296.94,3301.3,295845500.0,4401194900.0,6,False
turnover,2024-01-09,18,2024-01-09 10:35:00,2024-01-09 10:41:00,3297.57,3297.57,3292.7,3292.7,261833000.0,4105108800.0,7,False
turnover,2024-01-09,19,2024-01-09 10:42:00,2024-01-09 10:50:00,3293.58,3294.21,3291.14,3291.14,257245900.0,4124445400.0,9,False
turnover,2024-01-09,20,2024-01-09 10:51:00,2024-01-09 10:58:00,3290.59,3293.21,3289.95,3289.95,273983700.0,3906252600.0,8,False
turnover,2024-01-09,21,2024-01-09 10:59:00,2024-01-09 11:06:00,3290.22,3292.07,3286.43,3292.07,278130300.0,4192987700.0,8,False
turnover,2024-01-09,22,2024-01-09 11:07:00,2024-01-09 11:14:00,3288.49,3296.38,3288.49,3293.79,316998100.0,4132647400.0,8,False
turnover,2024-01-09,23,2024-01-09 11:15:00,2024-01-09 11:23:00,3295.39,3299.12,3295.39,3296.44,274274200.0,3959172200.0,9,False
turnover,2024-01-09,24,2024-01-09 11:24:00,2024-01-09 13:01:00,3296.16,3296.89,3294.13,3294.95,255901100.0,3821929800.0,9,False
turnover,2024-01-09,25,2024-01-09 13:02:00,2024-01-09 13:09:00,3296.41,3298.51,3292.06,3292.26,278141400.0,3895929700.0,8,False
turnover,2024-01-09,26,2024-01-09 13:10:00,2024-01-09 13:18:00,3291.64,3292.14,3285.83,3285.83,285279900.0,4293787800.0,9,False
turnover,2024-01-09,27,2024-01-09 13:19:00,2024-01-09 13:24:00,3284.84,3284.84,3278.48,3278.9,240982300.0,3824280400.0,6,False
turnover,2024-01-09,28,2024-01-09 13:25:00,2024-01-09 13:31:00,3278.67,3279.45,3274.47,3277.69,286331200.0,4381482000.0,7,False
turnover,2024-01-09,29,2024-01-09 13:32:00,2024-01-09 13:40:00,3279.51,3285.17,3279.51,3285.17,270493300.0,4193976000.0,9,False
turnover,2024-01-09,30,2024-01-09 13:41:00,2024-01-09 13:49:00,3282.69,3282.69,3279.91,3280.79,253367100.0,3903917300.0,9,False
turnover,2024-01-09,31,2024-01-09 13:50:00,2024-01-09 13:58:00,3278.87,3281.97,3278.5,3278.83,252058600.0,3834007400.0,9,False
turnover,2024-01-09,32,2024-01-09 13:59:00,2024-01-09 14:07:00,3278.53,3281.27,3276.4,3279.07,278288700.0,4058278500.0,9,False
turnover,2024-01-09,33,2024-01-09 14:08:00,2024-01-09 14:14:00,3282.45,3290.18,3282.45,3285.7,269299200.0,3989891100.0,7,False
turnover,2024-01-09,34,2024-01-09 14:15:00,2024-01-09 14:21:00,3290.13,3295.62,3290.1,3295.62,257697000.0,3987185200.0,7,False
turnover,2024-01-09,35,2024-01-09 14:22:00,2024-01-09 14:28:00,3295.88,3295.88,3291.63,3292.2,257766100.0,4044734600.0,7,False
turnover,2024-01-09,36,2024-01-09 14:29:00,2024-01-09 14:35:00,3294.4,3297.96,3294.4,3295.79,289222700.0,4465515500.0,7,False
turnover,2024-01-09,37,2024-01-09 14:36:00,2024-01-09 14:42:00,3297.25,3297.25,3293.32,3293.96,266302400.0,4127743400.0,7,False
turnover,2024-01-09,38,2024-01-09 14:43:00,2024-01-09 14:49:00,3295.13,3295.13,3293.14,3293.63,267378400.0,4083180600.0,7,False
turnover,2024-01-09,39,2024-01-09 14:50:00,2024-01-09 14:55:00,3292.87,3293.7,3291.74,3293.7,279910400.0,4238039600.0,6,False
turnover,2024-01-09,40,2024-01-09 14:56:00,2024-01-09 15:00:00,3293.54,3293.67,3292.5,3292.5,170175000.0,2547026100.0,5,True
turnover,2024-01-10,0,2024-01-10 09:30:00,2024-01-10 09:30:00,3281.28,3281.28,3281.28,3281.28,335787100.0,4756096800.0,1,False
turnover,2024-01-10,1,2024-01-10 09:31:00,2024-01-10 09:32:00,3274.36,3278.46,3274.36,3278.46,260652300.0,4052908700.0,2,False
turnover,2024-01-10,2,2024-01-10 09:33:00,2024-01-10 09:35:00,3277.56,3278.0,3272.31,3272.31,322788500.0,5574041600.0,3,False
turnover,2024-01-10,3,2024-01-10 09:36:00,2024-01-10 09:38:00,3271.02,3272.94,3269.49,3269.49,279772400.0,4735403400.0,3,False
turnover,2024-01-10,4,2024-01-10 09:39:00,2024-01-10 09:41:00,3270.47,3277.66,3270.47,3274.21,261034100.0,4431200400.0,3,False
turnover,2024-01-10,5,2024-01-10 09:42:00,2024-01-10 09:45:00,3275.02,3275.02,3269.58,3273.9,285237500.0,4931200000.0,4,False
turnover,2024-01-10,6,2024-01-10 09:46:00,2024-01-10 09:48:00,3276.49,3280.43,3276.49,3280.43,233876000.0,3978796800.0,3,False
turnover,2024-01-10,7,2024-01-10 09:49:00,2024-01-10 09:51:00,3281.72,3282.02,3278.97,3278.97,217358600.0,4055038900.0,3,False
turnover,2024-01-10,8,2024-01-10 09:52:00,2024-01-10 09:55:00,3279.14,3287.87,3279.14,3287.87,237409700.0,5009138800.0,4,False
turnover,2024-01-10,9,2024-01-10 09:56:00,2024-01-10 09:58:00,3290.48,3293.26,3290.48,3293.26,261507500.0,4801467700.0,3,False
turnover,2024-01-10,10,2024-01-10 09:59:00,2024-01-10 10:01:00,3290.95,3294.45,3290.95,3294.45,240585400.0,4447266400.0,3,False
turnover,2024-01-10,11,2024-01-10 10:02:00,2024-01-10 10:04:00,3294.23,3294.23,3288.66,3288.66,218126100.0,3860874100.0,3,False
turnover,2024-01-10,12,2024-01-10 10:05:00,2024-01-10 10:08:00,3289.31,3294.95,3289.31,3292.3,207131600.0,3825898700.0,4,False
turnover,2024-01-10,13,2024-01-10 10:09:00,2024-01-10 10:14:00,3290.78,3295.51,3288.93,3295.51,231700200.0,4586374900.0,6,False
turnover,2024-01-10,14,2024-01-10 10:15:00,2024-01-10 10:17:00,3302.55,3309.54,3302.55,3308.29,302101100.0,5026745000.0,3,False
turnover,2024-01-10,15,2024-01-10 10:18:00,2024-01-10 10:20:00,3312.15,3312.15,3306.13,3306.13,207232900.0,3976183500.0,3,False
turnover,2024-01-10,16,2024-01-10 10:21:00,2024-01-10 10:25:00,3301.0,3304.68,3298.82,3299.05,235249300.0,4194500800.0,5,False
turnover,2024-01-10,17,2024-01-10 10:26:00,2024-01-10 10:31:00,3299.37,3301.99,3294.01,3294.01,200355900.0,4112117200.0,6,False
turnover,2024-01-10,18,2024-01-10 10:32:00,2024-01-10 10:38:00,3296.6,3298.52,3293.26,3298.52,216217800.0,4164568200.0,7,False
turnover,2024-01-10,19,2024-01-10 10:39:00,2024-01-10 10:46:00,3298.68,3302.36,3296.12,3302.36,227343900.0,4057078800.0,8,False
turnover,2024-01-10,20,2024-01-10 10:47:00,2024-01-10 10:53:00,3298.18,3298.18,3289.88,3289.88,231808400.0,3874487700.0,7,False
turnover,2024-01-10,21,2024-01-10 10:54:00,2024-01-10 11:03:00,3289.68,3292.14,3289.08,3289.08,234342200.0,3984272000.0,10,False
turnover,2024-01-10,22,2024-01-10 11:04:00,2024-01-10 11:14:00,3289.89,3290.09,3286.78,3286.78,260107100.0,3995264800.0,11,False
turnover,2024-01-10,23,2024-01-10 11:15:00,2024-01-10 11:26:00,3287.44,3290.55,3285.52,3286.46,238762100.0,3920203700.0,12,False
turnover,2024-01-10,24,2024-01-10 11:27:00,2024-01-10 13:06:00,3286.64,3291.13,3285.9,3290.18,263808400.0,4112172200.0,11,False
turnover,2024-01-10,25,2024-01-10 13:07:00,2024-01-10 13:18:00,3288.51,3290.91,3287.29,3287.41,227026100.0,4162607200.0,12,False
turnover,2024-01-10,26,2024-01-10 13:19:00,2024-01-10 13:29:00,3286.07,3287.69,3282.74,3282.81,228039500.0,3995103400.0,11,False
turnover,2024-01-10,27,2024-01-10 13:30:00,2024-01-10 13:39:00,3283.39,3284.34,3280.4,3280.57,253070100.0,4102771300.0,10,False
turnover,2024-01-10,28,2024-01-10 13:40:00,2024-01-10 13:51:00,3281.25,3282.97,3280.52,3281.0,240772300.0,4020323400.0,12,False
turnover,2024-01-10,29,2024-01-10 13:52:00,2024-01-10 14:00:00,3281.46,3289.91,3280.75,3289.25,265412800.0,4115332000.0,9,False
turnover,2024-01-10,30,2024-01-10 14:01:00,2024-01-10 14:10:00,3287.84,3287.84,3282.74,3285.98,261750400.0,4004133600.0,10,False
turnover,2024-01-10,31,2024-01-10 14:11:00,2024-01-10 14:20:00,3288.17,3288.17,3281.56,3281.56,264421000.0,4102024400.0,10,False
turnover,2024-01-10,32,2024-01-10 14:21:00,2024-01-10 14:29:00,3281.26,3281.74,3278.67,3279.64,257142500.0,4239075900.0,9,False
turnover,2024-01-10,33,2024-01-10 14:30:00,2024-01-10 14:37:00,3280.35,3281.89,3279.33,3281.22,277518100.0,4067362200.0,8,False
turnover,2024-01-10,34,2024-01-10 14:38:00,2024-01-10 14:45:00,3281.93,3284.44,3280.87,3283.18,274818200.0,4162994300.0,8,False
turnover,2024-01-10,35,2024-01-10 14:46:00,2024-01-10 14:51:00,3282.9,3282.94,3280.36,3280.36,242594200.0,3990371400.0,6,False
turnover,2024-01-10,36,2024-01-10 14:52:00,2024-01-10 14:56:00,3280.15,3281.13,3279.7,3280.24,295526200.0,4482373500.0,5,False
turnover,2024-01-10,37,2024-01-10 14:57:00,2024-01-10 15:00:00,3279.98,3279.98,3277.13,3277.13,121549100.0,1869876100.0,4,True
turnover,2024-01-11,0,2024-01-11 09:30:00,2024-01-11 09:30:00,3273.96,3273.96,3273.96,3273.96,263533700.0,5034029700.0,1,False
turnover,2024-01-11,1,2024-01-11 09:31:00,2024-01-11 09:32:00,3277.66,3277.66,3271.93,3271.93,255480000.0,4655067500.0,2,False
turnover,2024-01-11,2,2024-01-11 09:33:00,2024-01-11 09:35:00,3276.05,3278.33,3276.05,3278.33,262138300.0,5507849100.0,3,False
turnover,2024-01-11,3,2024-01-11 09:36:00,2024-01-11 09:38:00,3274.98,3274.98,3267.37,3267.37,292478100.0,5060694500.0,3,False
turnover,2024-01-11,4,2024-01-11 09:39:00,2024-01-11 09:41:00,3268.26,3269.18,3268.26,3268.59,266097800.0,4564652200.0,3,False
turnover,2024-01-11,5,2024-01-11 09:42:00,2024-01-11 09:44:00,3272.23,3272.23,3268.8,3270.52,227614100.0,3833083600.0,3,False
turnover,2024-01-11,6,2024-01-11 09:45:00,2024-01-11 09:48:00,3267.44,3275.3,3267.44,3275.3,257846800.0,4558472900.0,4,False
turnover,2024-01-11,7,2024-01-11 09:49:00,2024-01-11 09:52:00,3272.25,3276.86,3272.01,3276.23,239359600.0,4661358100.0,4,False
turnover,2024-01-11,8,2024-01-11 09:53:00,2024-01-11 09:57:00,3276.92,3277.36,3273.11,3273.11,284216200.0,4580988800.0,5,False
turnover,2024-01-11,9,2024-01-11 09:58:00,2024-01-11 10:02:00,3270.38,3270.38,3268.06,3269.6,264954800.0,4187927700.0,5,False
turnover,2024-01-11,10,2024-01-11 10:03:00,2024-01-11 10:08:00,3271.02,3274.05,3269.98,3274.05,273607200.0,4274169000.0,6,False
turnover,2024-01-11,11,2024-01-11 10:09:00,2024-01-11 10:14:00,3275.15,3280.34,3274.66,3280.34,245404800.0,3967915200.0,6,False
turnover,2024-01-11,12,2024-01-11 10:15:00,2024-01-11 10:18:00,3284.39,3288.95,3284.39,3288.95,221444800.0,4207292000.0,4,False
turnover,2024-01-11,13,2024-01-11 10:19:00,2024-01-11 10:24:00,3285.18,3285.18,3281.53,3281.53,235201800.0,4179189100.0,6,False
turnover,2024-01-11,14,2024-01-11 10:25:00,2024-01-11 10:32:00,3280.02,3286.11,3280.02,3286.11,273598200.0,4241305900.0,8,False
turnover,2024-01-11,15,2024-01-11 10:33:00,2024-01-11 10:41:00,3282.44,3285.89,3282.44,3282.92,235469400.0,4200288600.0,9,False
turnover,2024-01-11,16,2024-01-11 10:42:00,2024-01-11 10:50:00,3282.88,3288.05,3282.88,3285.17,220083800.0,3967460100.0,9,False
turnover,2024-01-11,17,2024-01-11 10:51:00,2024-01-11 11:00:00,3284.26,3284.26,3280.37,3281.69,234779800.0,3993099600.0,10,False
turnover,2024-01-11,18,2024-01-11 11:01:00,2024-01-11 11:11:00,3280.4,3284.58,3279.86,3284.13,242818200.0,4054081300.0,11,False
turnover,2024-01-11,19,2024-01-11 11:12:00,2024-01-11 11:22:00,3285.22,3286.05,3283.02,3283.86,223290600.0,3822408300.0,11,False
turnover,2024-01-11,20,2024-01-11 11:23:00,2024-01-11 13:02:00,3284.67,3288.06,3284.49,3288.06,271582000.0,4481986600.0,11,False
turnover,2024-01-11,21,2024-01-11 13:03:00,2024-01-11 13:06:00,3292.96,3296.1,3292.96,3296.1,303602300.0,4387849400.0,4,False
turnover,2024-01-11,22,2024-01-11 13:07:00,2024-01-11 13:09:00,3297.86,3302.49,3297.86,3302.49,237455100.0,3979822900.0,3,False
turnover,2024-01-11,23,2024-01-11 13:10:00,2024-01-11 13:12:00,3302.7,3307.43,3301.81,3301.81,236479200.0,4181622200.0,3,False
turnover,2024-01-11,24,2024-01-11 13:13:00,2024-01-11 13:15:00,3305.91,3310.25,3304.95,3310.25,196452400.0,3834541600.0,3,False
turnover,2024-01-11,25,2024-01-11 13:16:00,2024-01-11 13:19:00,3307.86,3310.21,3306.96,3310.21,273479200.0,4876254800.0,4,False
turnover,2024-01-11,26,2024-01-11 13:20:00,2024-01-11 13:23:00,3306.82,3306.82,3301.23,3302.79,238497800.0,3818661000.0,4,False
turnover,2024-01-11,27,2024-01-11 13:24:00,2024-01-11 13:29:00,3300.89,3304.73,3300.33,3303.57,233655500.0,4082455200.0,6,False
turnover,2024-01-11,28,2024-01-11 13:30:00,2024-01-11 13:35:00,3303.65,3303.65,3300.37,3300.81,269241000.0,3889355600.0,6,False
turnover,2024-01-11,29,2024-01-11 13:36:00,2024-01-11 13:40:00,3301.99,3307.69,3301.99,3307.69,224720300.0,4268989100.0,5,False
turnover,2024-01-11,30,2024-01-11 13:41:00,2024-01-11 13:45:00,3307.12,3307.12,3302.92,3303.37,265878700.0,4176558200.0,5,False
turnover,2024-01-11,31,2024-01-11 13:46:00,2024-01-11 13:50:00,3306.5,3309.57,3306.24,3306.24,251947900.0,4647326000.0,5,False
turnover,2024-01-11,32,2024-01-11 13:51:00,2024-01-11 13:56:00,3303.63,3305.24,3302.73,3304.9,246535500.0,4001598200.0,6,False
turnover,2024-01-11,33,2024-01-11 13:57:00,2024-01-11 14:02:00,3304.18,3304.18,3297.66,3297.66,297442300.0,4225261800.0,6,False
turnover,2024-01-11,34,2024-01-11 14:03:00,2024-01-11 14:09:00,3296.33,3297.01,3293.06,3293.06,265495700.0,4143349000.0,7,False
turnover,2024-01-11,35,2024-01-11 14:10:00,2024-01-11 14:17:00,3293.78,3293.9,3291.48,3293.69,278198400.0,4092832000.0,8,False
turnover,2024-01-11,36,2024-01-11 14:18:00,2024-01-11 14:26:00,3292.84,3295.29,3292.84,3294.85,286309100.0,4152019400.0,9,False
turnover,2024-01-11,37,2024-01-11 14:27:00,2024-01-11 14:34:00,3294.99,3295.15,3292.52,3292.52,255231000.0,4033046400.0,8,False
turnover,2024-01-11,38,2024-01-11 14:35:00,2024-01-11 14:41:00,3291.31,3292.37,3290.97,3292.34,289325900.0,4042104600.0,7,False
turnover,2024-01-11,39,2024-01-11 14:42:00,2024-01-11 14:48:00,3292.99,3293.5,3292.64,3293.5,290079000.0,4437119200.0,7,False
turnover,2024-01-11,40,2024-01-11 14:49:00,2024-01-11 14:53:00,3294.2,3296.14,3293.68,3296.14,298508900.0,4334562200.0,5,False
turnover,2024-01-11,41,2024-01-11 14:54:00,2024-01-11 15:00:00,3296.4,3296.52,3295.67,3295.67,349438300.0,5339884900.0,7,False
turnover,2024-01-12,0,2024-01-12 09:30:00,2024-01-12 09:30:00,3285.88,3285.88,3285.88,3285.88,241046900.0,4522147700.0,1,False
turnover,2024-01-12,1,2024-01-12 09:31:00,2024-01-12 09:32:00,3281.09,3281.09,3279.7,3279.7,297356200.0,4651509500.0,2,False
turnover,2024-01-12,2,2024-01-12 09:33:00,2024-01-12 09:35:00,3282.57,3282.57,3281.2,3281.2,263130100.0,4941769200.0,3,False
turnover,2024-01-12,3,2024-01-12 09:36:00,2024-01-12 09:38:00,3283.62,3287.44,3283.62,3284.91,197903300.0,4106355300.0,3,False
turnover,2024-01-12,4,2024-01-12 09:39:00,2024-01-12 09:41:00,3286.23,3288.63,3286.23,3288.42,221568100.0,3960675800.0,3,False
turnover,2024-01-12,5,2024-01-12 09:42:00,2024-01-12 09:44:00,3289.83,3291.39,3288.43,3291.39,249127000.0,3846928600.0,3,False
turnover,2024-01-12,6,2024-01-12 09:45:00,2024-01-12 09:47:00,3286.54,3293.05,3286.54,3293.05,350465700.0,4294297100.0,3,False
turnover,2024-01-12,7,2024-01-12 09:48:00,2024-01-12 09:51:00,3292.99,3295.0,3291.5,3295.0,267814400.0,4189950500.0,4,False
turnover,2024-01-12,8,2024-01-12 09:52:00,2024-01-12 09:56:00,3294.52,3298.11,3294.52,3296.8,315937500.0,4734330700.0,5,False
turnover,2024-01-12,9,2024-01-12 09:57:00,2024-01-12 10:01:00,3295.36,3295.36,3293.01,3295.25,301355600.0,4467529800.0,5,False
turnover,2024-01-12,10,2024-01-12 10:02:00,2024-01-12 10:06:00,3297.23,3301.38,3296.19,3299.89,290352800.0,4414469800.0,5,False
turnover,2024-01-12,11,2024-01-12 10:07:00,2024-01-12 10:11:00,3299.62,3305.13,3299.62,3305.13,317305400.0,4236754800.0,5,False
turnover,2024-01-12,12,2024-01-12 10:12:00,2024-01-12 10:15:00,3304.94,3309.66,3304.94,3309.66,258203800.0,4031269400.0,4,False
turnover,2024-01-12,13,2024-01-12 10:16:00,2024-01-12 10:19:00,3309.68,3309.68,3307.07,3308.17,236367800.0,4083942800.0,4,False
turnover,2024-01-12,14,2024-01-12 10:20:00,2024-01-12 10:24:00,3305.43,3307.26,3304.21,3307.26,230414400.0,3810609700.0,5,False
turnover,2024-01-12,15,2024-01-12 10:25:00,2024-01-12 10:29:00,3308.44,3308.44,3304.79,3305.58,203493300.0,3849887900.0,5,False
turnover,2024-01-12,16,2024-01-12 10:30:00,2024-01-12 10:35:00,3308.65,3308.65,3301.52,3301.52,282950000.0,4542551000.0,6,False
turnover,2024-01-12,17,2024-01-12 10:36:00,2024-01-12 10:42:00,3300.99,3303.22,3300.99,3302.55,252252400.0,4119284200.0,7,False
turnover,2024-01-12,18,2024-01-12 10:43:00,2024-01-12 10:50:00,3303.59,3306.24,3302.25,3304.14,238459800.0,4067650100.0,8,False
turnover,2024-01-12,19,2024-01-12 10:51:00,2024-01-12 10:59:00,3304.85,3307.48,3303.8,3304.84,221034500.0,3917556800.0,9,False
turnover,2024-01-12,20,2024-01-12 11:00:00,2024-01-12 11:07:00,3304.82,3305.22,3299.43,3300.19,246572500.0,4143946000.0,8,False
turnover,2024-01-12,21,2024-01-12 11:08:00,2024-01-12 11:15:00,3299.46,3299.75,3297.24,3299.33,240193000.0,3894352800.0,8,False
turnover,2024-01-12,22,2024-01-12 11:16:00,2024-01-12 11:22:00,3295.54,3295.65,3291.9,3292.79,233636300.0,4036110100.0,7,False
turnover,2024-01-12,23,2024-01-12 11:23:00,2024-01-12 13:00:00,3293.45,3293.45,3289.06,3289.06,291476400.0,4452603100.0,9,False
turnover,2024-01-12,24,2024-01-12 13:01:00,2024-01-12 13:08:00,3287.12,3292.23,3287.12,3291.71,266824100.0,4093309100.0,8,False
turnover,2024-01-12,25,2024-01-12 13:09:00,2024-01-12 13:19:00,3292.1,3294.67,3292.1,3293.16,221690400.0,3968167800.0,11,False
turnover,2024-01-12,26,2024-01-12 13:20:00,2024-01-12 13:29:00,3293.93,3295.5,3291.69,3294.46,236115900.0,3850391200.0,10,False
turnover,2024-01-12,27,2024-01-12 13:30:00,2024-01-12 13:41:00,3294.61,3294.96,3292.5,3292.55,240512400.0,4033804600.0,12,False
turnover,2024-01-12,28,2024-01-12 13:42:00,2024-01-12 13:49:00,3290.94,3290.94,3286.57,3286.57,279259500.0,4112078700.0,8,False
turnover,2024-01-12,29,2024-01-12 13:50:00,2024-01-12 13:59:00,3285.92,3288.54,3284.31,3288.21,273485200.0,4052876200.0,10,False
turnover,2024-01-12,30,2024-01-12 14:00:00,2024-01-12 14:08:00,3287.94,3290.29,3284.7,3290.29,253554900.0,3847872300.0,9,False
turnover,2024-01-12,31,2024-01-12 14:09:00,2024-01-12 14:19:00,3291.73,3294.27,3290.68,3292.76,254180600.0,3964905800.0,11,False
turnover,2024-01-12,32,2024-01-12 14:20:00,2024-01-12 14:30:00,3293.8,3294.93,3291.39,3291.58,258806600.0,4159296800.0,11,False
turnover,2024-01-12,33,2024-01-12 14:31:00,2024-01-12 14:39:00,3291.87,3291.87,3288.65,3288.74,262814700.0,4242720700.0,9,False
turnover,2024-01-12,34,2024-01-12 14:40:00,2024-01-12 14:47:00,3289.07,3290.39,3287.85,3287.85,284892100.0,4401963000.0,8,False
turnover,2024-01-12,35,2024-01-12 14:48:00,2024-01-12 14:52:00,3287.49,3287.85,3285.2,3285.2,238289500.0,3883037800.0,5,False
turnover,2024-01-12,36,2024-01-12 14:53:00,2024-01-12 15:00:00,3285.66,3285.66,3284.17,3284.17,366512400.0,6609115500.0,8,False
turnover,2024-01-15,0,2024-01-15 09:30:00,2024-01-15 09:30:00,3273.01,3273.01,3273.01,3273.01,317778000.0,5303640600.0,1,False
